,Timestamp,CPU %,Memory %
919,99430,34.0,94
920,99490,32.0,92
921,99500,31.0,92
922,99570,31.0,93
923,99680,39.0,94
924,99800,35.0,93
925,99810,34.0,93
926,100130,36.0,93
927,100230,41.0,93
928,100290,45.0,94
929,100330,47.0,94
930,100890,50.0,93
931,101010,40.0,95
932,101070,43.0,92
933,101120,40.0,92
934,101170,51.0,92
935,101400,43.0,93
936,101500,48.0,93
937,101540,45.0,93
938,101550,45.0,93
939,101580,46.0,93
940,101630,39.0,94
941,101660,42.0,93
942,101920,44.0,91
943,102070,28.0,89
944,102240,45.0,91
945,102260,48.0,92
946,102290,36.0,90
947,102490,44.0,91
948,102670,38.0,91
949,102760,41.0,93
950,102780,36.0,92
951,102840,29.0,93
952,103080,34.0,91
953,103910,34.0,95
954,103920,36.0,95
955,104060,39.0,92
956,104160,34.0,88
957,104240,29.0,88
958,104360,37.0,89
959,104490,46.0,90
960,104520,40.0,90
961,104570,37.0,90
962,104760,51.0,96
963,104770,57.0,95
964,104840,43.0,94
965,105280,41.0,80
966,105380,47.0,82
967,105410,47.0,83
968,105500,57.0,85
969,105780,46.0,83
970,105820,45.0,85
971,105920,41.0,84
972,106120,62.0,89
973,106310,37.0,84
974,106330,41.0,82
975,106600,48.0,83
976,106660,46.0,85
977,106750,57.0,92
978,106870,53.0,92
979,106980,47.0,87
980,107010,55.0,88
981,107020,54.0,88
982,107050,51.0,89
983,107140,54.0,88
984,107170,61.0,90
985,107190,65.0,91
986,107470,64.0,95
987,107500,61.0,93
988,107580,55.0,93
989,107650,57.0,90
990,107680,50.0,87
991,107700,44.0,86
992,107710,47.0,86
993,107930,82.0,90
994,108000,76.0,92
995,108270,79.0,92
996,108410,80.0,92
997,108580,79.0,93
998,108640,78.0,92
999,108820,64.0,89
1000,108870,65.0,90
1001,108910,62.0,88
1002,108990,82.0,89
1003,109110,64.0,89
1004,109200,68.0,91
1005,109280,59.0,89
1006,109330,64.0,90
1007,109410,58.0,90
1008,109620,62.0,89
1009,109660,65.0,88
1010,109690,63.0,87
1011,109760,59.0,86
1012,109770,58.0,86
1013,109850,68.0,89
1014,110020,68.0,90
1015,110030,66.0,89
1016,110060,62.0,87
1017,110130,65.0,89
1018,110300,72.0,90
1019,110310,69.0,91
1020,110330,62.0,92
1021,110480,46.0,93
1022,110550,42.0,93
1023,110560,45.0,94
1024,110610,48.0,91
1025,110790,65.0,93
1026,110860,65.0,94
1027,110870,61.0,94
1028,110910,68.0,95
1029,110950,64.0,93
1030,111120,69.0,94
1031,111130,75.0,95
1032,111210,79.0,95
1033,111290,78.0,96
1034,111440,57.0,91
1035,111660,56.0,93
1036,111700,70.0,93
1037,111800,60.0,91
1038,111810,60.0,93
1039,111880,61.0,96
1040,111950,62.0,97
1041,112020,56.0,95
1042,112150,57.0,94
1043,112160,54.0,94
1044,112250,57.0,93
1045,112390,54.0,94
1046,112550,56.0,92
1047,112860,59.0,92
1048,112900,50.0,92
1049,112950,50.0,90
1050,113000,45.0,90
1051,113030,45.0,90
1052,113070,46.0,86
1053,113120,41.0,87
1054,113360,59.0,92
1055,113460,52.0,93
1056,113610,46.0,94
1057,113620,50.0,94
1058,113750,51.0,96
1059,113780,49.0,97
1060,113800,56.0,97
1061,113900,56.0,97
1062,113940,53.0,96
1063,113950,53.0,95
1064,114120,52.0,91
1065,114200,54.0,93
1066,114330,52.0,88
1067,114370,55.0,88
1068,114440,46.0,85
1069,114460,35.0,84
1070,114680,68.0,86
1071,114730,66.0,87
1072,114820,57.0,92
1073,114850,65.0,94
1074,114930,47.0,88
1075,115120,61.0,89
1076,115270,70.0,93
1077,115330,67.0,92
1078,115350,69.0,94
1079,115390,64.0,95
1080,115680,48.0,87
1081,115740,46.0,85
1082,115890,48.0,89
1083,116220,41.0,86
1084,116240,38.0,84
1085,116380,37.0,87
1086,116430,46.0,88
1087,116510,47.0,86
1088,116520,48.0,87
1089,116540,46.0,86
1090,116580,52.0,87
1091,116600,41.0,88
1092,116670,44.0,89
1093,116860,52.0,91
1094,116940,60.0,91
1095,117020,52.0,92
1096,117080,48.0,91
1097,117280,53.0,86
1098,117290,54.0,86
1099,117320,53.0,86
1100,117330,54.0,86
1101,117470,58.0,86
1102,117600,55.0,87
1103,117610,53.0,87
1104,117680,46.0,89
1105,117710,47.0,88
1106,117860,45.0,86
1107,118080,48.0,83
1108,118110,47.0,83
1109,118120,52.0,84
1110,118180,73.0,85
1111,118250,60.0,86
1112,118370,52.0,84
1113,118430,55.0,82
1114,118440,53.0,82
1115,118450,56.0,83
1116,118610,53.0,88
1117,118700,48.0,86
1118,118830,55.0,87
1119,118880,61.0,87
1120,118940,64.0,89
1121,118960,63.0,89
1122,119000,54.0,89
1123,119010,57.0,90
1124,119050,59.0,90
1125,119100,56.0,90
1126,119140,49.0,89
1127,119350,61.0,87
1128,119370,60.0,87
1129,119720,55.0,85
1130,119830,62.0,85
1131,120120,49.0,85
1132,120160,42.0,82
1133,120290,53.0,83
1134,120500,59.0,84
1135,120520,57.0,84
1136,120560,55.0,84
1137,120630,66.0,85
1138,120670,66.0,86
1139,120690,62.0,85
1140,120710,58.0,85
1141,120800,47.0,84
1142,120900,61.0,87
1143,120980,44.0,87
1144,121020,51.0,88
1145,121140,48.0,86
1146,121410,47.0,85
1147,121420,46.0,84
1148,121670,45.0,86
1149,121690,53.0,86
1150,121780,48.0,86
1151,121870,56.0,87
1152,122060,45.0,86
1153,122090,46.0,85
1154,122110,45.0,85
1155,122230,64.0,87
1156,122480,49.0,88
1157,122720,54.0,90
1158,122900,55.0,86
1159,123170,48.0,87
1160,123320,51.0,88
1161,123390,54.0,88
1162,123580,45.0,87
1163,123660,47.0,87
1164,123960,48.0,87
1165,124000,43.0,86
1166,124070,45.0,87
1167,124140,39.0,85
1168,124230,53.0,86
1169,124290,40.0,86
1170,124320,47.0,85
1171,124330,46.0,86
1172,124370,47.0,86
1173,124390,50.0,87
1174,124450,43.0,84
1175,124460,40.0,84
1176,124520,42.0,86
1177,124550,46.0,86
1178,124610,44.0,89
1179,124660,44.0,86
1180,124690,41.0,85
1181,124860,40.0,85
1182,124920,39.0,85
